"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"THDP4CYH","journalArticle","2001","Patz, Jonathan A.","Public Health Risk Assessment Linked to Climatic and Ecological Change","Human and Ecological Risk Assessment: An International Journal","","1080-7039, 1549-7860","10.1080/20018091095023","https://www.tandfonline.com/doi/full/10.1080/20018091095023","Disturbances of climatic and ecological systems can present risks to human health, which are becoming more evident from health studies linked to climate variability, landuse change and global climate change. Waterborne disease agents, such as Giardia cysts and Cryposporidium oocysts have been positively correlated with rainfall. El Niño-related extreme weather conditions can have a significant impact on vector- and water-borne diseases. The linkages between weather, terrestrial ecology and human health have been discovered for some diseases, such as rodentborne hantavirus. Marine ecology also plays a role in determining human health risks, such as from cholera, and other enteric pathogens. Deforestation and ensuing changes in landuse, human settlement, commercial development, road construction, and water control systems singly, and in combination have been accompanied by increases in or emergence of diseases like malaria and schistosomiasis in some regions of the world. Long-term climate change may increase the frequency of heat waves and potentially air pollution episodes, increase the number of extreme weather events, cause coastal flooding and salination of fresh water aquifers, and displace coastal settlements. Ultimately, a two-pronged approach (empirical and modeling studies) is required to better understand these linkages between climatological and ecological change as determinants of disease.","2001-09","2019-02-10 01:20:22","2019-03-11 23:11:11","2019-02-10 00:42:36","1317-1327","","5","7","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/36NNH5ZC/Patz - 2001 - Public Health Risk Assessment Linked to Climatic a.pdf","","temperature; downloaded by Rachel; marine; storm; downloaded by Brandon; PDF not available; excluded - review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S35XYKC7","journalArticle","2017","King, J. C.; Bannister, D.; Hosking, J. S.; Colwell, S. R.","Causes of the Antarctic region record high temperature at Signy Island, 30th January 1982: Causes of the Antarctic region record high temperature at Signy Island","Atmospheric Science Letters","","1530261X","10.1002/asl.793","http://doi.wiley.com/10.1002/asl.793","On 30th January 1982, the research station on Signy Island (South Orkney Islands) reported a daily maximum temperature of 19.8 ∘C. This is a record maximum for any station south of 60∘S. We use surface observations, atmospheric reanalyses and high-resolution atmospheric model simulations to investigate the drivers of this extreme event. At the time of the record temperature exceptionally warm air was being advected southwards towards the South Orkney Islands from the subtropical South Atlantic. This air mass cooled significantly at levels below 1 km during its long track over the cold Southern Ocean but remained relatively warm above this level. Atmospheric model simulations show that warm air from upper levels was brought down towards the surface over Signy Island in a föhn wind generated by northerly flow over Coronation Island, a mountainous island just to the north of Signy Island. Modelled temperatures over Signy Island are in good agreement with observations and thus support the hypothesis that the record temperature was caused by a combination of exceptional warm advection with conditions suitable for the generation of föhn. Since conditions conducive to föhn occur relatively frequently, föhn warming may have a significant influence on the local climate and ecology of Signy Island.","2017-12","2019-02-10 01:20:22","2019-03-18 17:16:37","2019-02-10 00:43:17","491-496","","12","18","","","Causes of the Antarctic region record high temperature at Signy Island, 30th January 1982","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/9QL734TB/King et al. - 2017 - Causes of the Antarctic region record high tempera.pdf","","temperature; downloaded by Rachel; marine; storm; downloaded by Brandon; excluded - not about ecology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VG93UVE4","journalArticle","2015","Fiddes, Sonya Louise; Pezza, Alexandre Bernardes","Current and future climate variability associated with wintertime precipitation in alpine Australia","Climate Dynamics","","0930-7575, 1432-0894","10.1007/s00382-014-2177-6","http://link.springer.com/10.1007/s00382-014-2177-6","","2015-05","2019-02-10 01:20:22","2019-04-20 15:00:34","2019-02-10 00:43:09","2571-2587","","9-10","44","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/GPSDFVI3/Fiddes and Pezza - 2015 - Current and future climate variability associated .pdf","","coastal; heat; temperature; downloaded by Rachel; marine; storm; downloaded by Brandon; downloaded by Alex; excluded - not about ecology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSCQW9V6","journalArticle","2012","Anyamba, Assaf; Linthicum, Kenneth J.; Small, Jennifer L.; Collins, Kathrine M.; Tucker, Compton J.; Pak, Edwin W.; Britch, Seth C.; Eastman, James Ronald; Pinzon, Jorge E.; Russell, Kevin L.","Climate Teleconnections and Recent Patterns of Human and Animal Disease Outbreaks","PLoS Neglected Tropical Diseases","","1935-2735","10.1371/journal.pntd.0001465","http://dx.plos.org/10.1371/journal.pntd.0001465","Background: Recent clusters of outbreaks of mosquito-borne diseases (Rift Valley fever and chikungunya) in Africa and parts of the Indian Ocean islands illustrate how interannual climate variability influences the changing risk patterns of disease outbreaks. Although Rift Valley fever outbreaks have been known to follow periods of above-normal rainfall, the timing of the outbreak events has largely been unknown. Similarly, there is inadequate knowledge on climate drivers of chikungunya outbreaks. We analyze a variety of climate and satellite-derived vegetation measurements to explain the coupling between patterns of climate variability and disease outbreaks of Rift Valley fever and chikungunya. Methods and Findings: We derived a teleconnections map by correlating long-term monthly global precipitation data with the NINO3.4 sea surface temperature (SST) anomaly index. This map identifies regional hot-spots where rainfall variability may have an influence on the ecology of vector borne disease. Among the regions are Eastern and Southern Africa where outbreaks of chikungunya and Rift Valley fever occurred 2004–2009. Chikungunya and Rift Valley fever case locations were mapped to corresponding climate data anomalies to understand associations between specific anomaly patterns in ecological and climate variables and disease outbreak patterns through space and time. From these maps we explored associations among Rift Valley fever disease occurrence locations and cumulative rainfall and vegetation index anomalies. We illustrated the time lag between the driving climate conditions and the timing of the first case of Rift Valley fever. Results showed that reported outbreaks of Rift Valley fever occurred after ,3–4 months of sustained above-normal rainfall and associated green-up in vegetation, conditions ideal for Rift Valley fever mosquito vectors. For chikungunya we explored associations among surface air temperature, precipitation anomalies, and chikungunya outbreak locations. We found that chikungunya outbreaks occurred under conditions of anomalously high temperatures and drought over Eastern Africa. However, in Southeast Asia, chikungunya outbreaks were negatively correlated (p,0.05) with drought conditions, but positively correlated with warmer-than-normal temperatures and rainfall. Conclusions/Significance: Extremes in climate conditions forced by the El Nin˜o/Southern Oscillation (ENSO) lead to severe droughts or floods, ideal ecological conditions for disease vectors to emerge, and may result in epizootics and epidemics of Rift Valley fever and chikungunya. However, the immune status of livestock (Rift Valley fever) and human (chikungunya) populations is a factor that is largely unknown but very likely plays a role in the spatial-temporal patterns of these disease outbreaks. As the frequency and severity of extremes in climate increase, the potential for globalization of vectors and disease is likely to accelerate. Understanding the underlying patterns of global and regional climate variability and their impacts on ecological drivers of vector-borne diseases is critical in long-range planning of appropriate disease and diseasevector response, control, and mitigation strategies.","2012-01-24","2019-02-10 01:20:22","2019-03-11 17:25:12","2019-02-10 00:42:53","e1465","","1","6","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/AA2ELPU8/Anyamba et al. - 2012 - Climate Teleconnections and Recent Patterns of Hum.PDF","","downloaded by Lillian; drought; temperature; downloaded by Rachel; marine; storm; downloaded by Brandon; excluded because terrestrial, human disease","","Zhou, Xiao-Nong","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VNJDCY8U","journalArticle","2002","Pandey, Deep Narayan","Global climate change and carbon mangaement in multifunctional forests","Current Science","","","","","Fossil-fuel burning and deforestation have emerged as principal anthropogenic sources of rising atmospheric CO2 and consequential global warming. Variability in temperature, precipitation, snow cover, sea level and extreme weather events provide collateral evi- dence of global climate change. I review recent advances on causes and consequences of global climate change and its impact on nature and society. I also examine options for climate change mitigation. Impact of climate change on ecology, economy and society – the three pillars of sustainability – is increasing. Emission reduction, although most useful, is also po- litically sensitive for economic reasons. Proposals of the geoengineering for iron fertilization of oceans or manipulation of solar flux using stratospheric scatters are yet not feasible for scientific and environmental reasons. Forests as carbon sinks, therefore, are re- quired to play a multifunctional role that includes, but is not limited to, biodiversity conservation and maintenance of ecosystem functions; yield of goods and services to the society; enhancing the carbon storage in trees, woody vegetation and soils; and pro- viding social and economic well-being of people. This paper explores strategies in that direction and con- cludes that the management of multifunctional forests over landscape continuum, employing tools of conser- vation biology and restoration ecology, shall be the vital option for climate change mitigation in future.","2002","2019-02-10 01:20:22","2019-03-11 23:07:20","","593-602","","5","83","","","","","","","","","","","","","","","","","","","/Users/lillian/Zotero/storage/7AY7D3SR/Curr_Sci--Pandey.pdf; /Users/lillian/Zotero/storage/UBN368IA/Curr_Sci--Pandey.pdf","","temperature; downloaded by Rachel; marine; storm; downloaded by Brandon; excluded - review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IB9IULN5","journalArticle","2010","Lau, Colleen L.; Smythe, Lee D.; Craig, Scott B.; Weinstein, Philip","Climate change, flooding, urbanisation and leptospirosis: fuelling the fire?","Transactions of the Royal Society of Tropical Medicine and Hygiene","","00359203","10.1016/j.trstmh.2010.07.002","https://academic.oup.com/trstmh/article-lookup/doi/10.1016/j.trstmh.2010.07.002","Flooding and heavy rainfall have been associated with numerous outbreaks of leptospirosis around the world. With global climate change, extreme weather events such as cyclones and ﬂoods are expected to occur with increasing frequency and greater intensity and may potentially result in an upsurge in the disease incidence as well as the magnitude of leptospirosis outbreaks. In this paper, we examine mechanisms by which climate change can affect various ecological factors that are likely to drive an increase in the overall incidence as well as the frequency of outbreaks of leptospirosis. We will discuss the geographical areas that are most likely to be at risk of an increase in leptospirosis disease burden owing to the coexistence of climate change hazard risk, environmental drivers of leptospirosis outbreaks, local socioeconomic circumstances, and social and demographic trends. To reduce this disease burden, enhanced surveillance and further research is required to understand the environmental drivers of infection, to build capacity in emergency response and to promote community adaptation to a changing climate.","2010-10","2019-02-10 01:20:22","2019-03-18 17:24:16","2019-02-10 00:42:49","631-638","","10","104","","","Climate change, flooding, urbanisation and leptospirosis","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/898QH3HM/Lau et al. - 2010 - Climate change, flooding, urbanisation and leptosp.pdf","","downloaded by Rachel; marine; storm; excluded - review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7UQK5U3T","journalArticle","2014","Krishnan, Srinath; Pagani, Mark; Huber, Matthew; Sluijs, Appy","High latitude hydrological changes during the Eocene Thermal Maximum 2","Earth and Planetary Science Letters","","0012821X","10.1016/j.epsl.2014.07.029","https://linkinghub.elsevier.com/retrieve/pii/S0012821X14004841","The Eocene hyperthermals, including the Paleocene–Eocene Thermal Maximum (PETM) and Eocene Thermal Maximum 2 (ETM2), represent extreme global warming events ∼56 and 54 million years ago associated with rapid increases in atmospheric greenhouse gas concentrations. An initial study on PETM characteristics in the Arctic region argued for intensiﬁcation of the hydrological cycle and a substantial increase in poleward moisture transport during global warming based on compound-speciﬁc carbon and hydrogen isotopic (2H/1H) records from sedimentary leaf-wax lipids. In this study, we apply this isotopic and hydrological approach on sediments deposited during ETM2 from the Lomonosov Ridge (Integrated Ocean Drilling Program Expedition 302). Our results show similar 2H/1H changes during ETM2 as during the PETM, with a period of 2H-enrichment (∼20h) relative to “pre-event” values just prior to the negative carbon isotope shift (CIE) that is often taken as the onset of the hyperthermal, and more negative lipid δ2H values (∼ −15h) during peak warming. Notably, lipid 2H-enrichment at the base of the event is coeval with colder TEX8H6 temperatures.","2014-10","2019-02-10 01:20:22","2019-03-18 17:20:12","2019-02-10 00:43:06","167-177","","","404","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/PWYH7GCT/Krishnan et al. - 2014 - High latitude hydrological changes during the Eoce.pdf","","temperature; downloaded by Rachel; marine; storm; downloaded by Brandon; excluded - not about ecology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2A6XD7LF","journalArticle","2011","Kääb, A.; Prowse, T.","Cold-regions river flow observed from space: COLD-REGIONS RIVER FLOW FROM SPACE","Geophysical Research Letters","","00948276","10.1029/2011GL047022","http://doi.wiley.com/10.1029/2011GL047022","","2011-04-28","2019-02-10 01:20:22","2019-03-18 17:11:19","2019-02-10 00:42:52","n/a-n/a","","8","38","","","Cold-regions river flow observed from space","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/93VXFQ94/Kääb and Prowse - 2011 - Cold-regions river flow observed from space COLD-.pdf","","freshwater; downloaded by Rachel; marine; storm; downloaded by Brandon; excluded - not about ecology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3LDDMZN6","journalArticle","2013","Johnson, Zackary I.; Wheeler, Benjamin J.; Blinebry, Sara K.; Carlson, Christina M.; Ward, Christopher S.; Hunt, Dana E.","Dramatic Variability of the Carbonate System at a Temperate Coastal Ocean Site (Beaufort, North Carolina, USA) Is Regulated by Physical and Biogeochemical Processes on Multiple Timescales","PLoS ONE","","1932-6203","10.1371/journal.pone.0085117","https://dx.plos.org/10.1371/journal.pone.0085117","Increasing atmospheric carbon dioxide (CO2) from anthropogenic sources is acidifying marine environments resulting in potentially dramatic consequences for the physical, chemical and biological functioning of these ecosystems. If current trends continue, mean ocean pH is expected to decrease by ~0.2 units over the next ~50 years. Yet, there is also substantial temporal variability in pH and other carbon system parameters in the ocean resulting in regions that already experience change that exceeds long-term projected trends in pH. This points to short-term dynamics as an important layer of complexity on top of long-term trends. Thus, in order to predict future climate change impacts, there is a critical need to characterize the natural range and dynamics of the marine carbonate system and the mechanisms responsible for observed variability. Here, we present pH and dissolved inorganic carbon (DIC) at time intervals spanning 1 hour to >1 year from a dynamic, coastal, temperate marine system (Beaufort Inlet, Beaufort NC USA) to characterize the carbonate system at multiple time scales. Daily and seasonal variation of the carbonate system is largely driven by temperature, alkalinity and the balance between primary production and respiration, but high frequency change (hours to days) is further influenced by water mass movement (e.g. tides) and stochastic events (e.g. storms). Both annual (~0.3 units) and diurnal (~0.1 units) variability in coastal ocean acidity are similar in magnitude to 50 year projections of ocean acidity associated with increasing atmospheric CO2. The environmental variables driving these changes highlight the importance of characterizing the complete carbonate system rather than just pH. Short-term dynamics of ocean carbon parameters may already exert significant pressure on some coastal marine ecosystems with implications for ecology, biogeochemistry and evolution and this shorter term variability layers additive effects and complexity, including extreme values, on top of long-term trends in ocean acidification.","2013-12-17","2019-02-10 01:20:22","2019-03-18 17:09:42","2019-02-10 00:43:04","e85117","","12","8","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/QDTTKBSX/Johnson et al. - 2013 - Dramatic Variability of the Carbonate System at a .PDF; /Users/lillian/Zotero/storage/N325FQ8V/article.html","","coastal; freshwater; heat; downloaded by Lillian; temperature; downloaded by Rachel; marine; storm; downloaded by Brandon; downloaded by Alex; excluded - not extreme event","","Thiyagarajan (Rajan), Vengatesen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"STN856NH","journalArticle","2010","Denny, Mark W.; Gaylord, Brian","Marine Ecomechanics","Annual Review of Marine Science","","1941-1405, 1941-0611","10.1146/annurev-marine-120308-081011","http://www.annualreviews.org/doi/10.1146/annurev-marine-120308-081011","The emerging ﬁeld of marine ecomechanics provides an explicit physical framework for exploring interactions among marine organisms and between these organisms and their environments. It exhibits particular utility through its construction of predictive, mechanistic models, a number of which address responses to changing climatic conditions. Examples include predictions of (a) the change in relative abundance of corals as a function of colony morphology, ocean acidity, and storm intensity; (b) the rate of disturbance and patch formation in beds of mussels, a competitive dominant on many intertidal shores; (c) the dispersal and recruitment patterns of giant kelps, an important nearshore foundation species; (d ) the effects of turbulence on external fertilization, a widespread method of reproduction in the sea; and (e) the long-term incidence of extreme ecological events. These diverse examples emphasize the breadth of marine ecomechanics. Indeed, its principles can be applied to any ecological system.","2010-01","2019-02-10 01:20:22","2019-03-15 14:52:23","2019-02-10 00:42:44","89-114","","1","2","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/9VGZ2998/Denny and Gaylord - 2010 - Marine Ecomechanics.pdf","","coastal; downloaded by Rachel; marine; storm; downloaded by Alex; excluded - not about extreme events; excluded - review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y9BRJBIC","journalArticle","2007","Catenazzi, Alessandro; A. Donnelly, Maureen","The <i>Ulva</i> connection: marine algae subsidize terrestrial predators in coastal Peru","Oikos","","00301299, 16000706","10.1111/j.2006.0030-1299.15230.x","http://doi.wiley.com/10.1111/j.2006.0030-1299.15230.x","","2007-01","2019-02-10 01:20:22","2019-03-11 20:32:49","2019-02-10 00:42:40","75-86","","1","116","","","The Ulva connection","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/9LRAKPZZ/Catenazzi and A. Donnelly - 2007 - The iUlvai connection marine algae subsidize.pdf","","coastal; downloaded by Rachel; marine; storm; downloaded by Alex; excluded because terrestrial food webs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
